text	label
Donald Lee Nickles	PERSON
Jeremiah Willson Nixon	PERSON
Matt Noah	PERSON
Edward Everett Noble	PERSON
Richard Joel Noriega	PERSON
Oliver Laurence North	PERSON
Gale Ann Norton	PERSON
Jane Norton	PERSON
Steve Novick	PERSON
Louis Broady Nunn	PERSON
Mary Michelle Nunn	PERSON
Barack Hussein Obama	PERSON
Charles Oberly	PERSON
James Oberweis	PERSON
Gloria O'Dell	PERSON
Fountain Odom	PERSON
Christine O'Donnell	PERSON
Peter Paul O'Dwyer	PERSON
Jim Ogonowski	PERSON
James Grant O'Hara	PERSON
Glenn Alvero Olds	PERSON
David Cortland O'Neal	PERSON
Jack Orchulli	PERSON
Richard Orloski	PERSON
Charles Owen	PERSON
Douglas Wayne Owens	PERSON
George Packard	PERSON
Robert William Packwood	PERSON
Marshall Joyner Parker	PERSON
Hugh Parmer	PERSON
Randy Parraz	PERSON
John Orlando Pastore	PERSON
Rand Paul	PERSON
Ronald Ernest Paul	PERSON
Endicott Peabody	PERSON
Bill Peacock	PERSON
Steve Pearce	PERSON
James Blackwood Pearson	PERSON
James Pederson	PERSON
Claiborne de Borda Pell	PERSON
Charles Harting Percy	PERSON
David Alfred Perdue	PERSON
Tony Perkins	PERSON
Wallace Peterson	PERSON
Paul Edward Pfeifer	PERSON
Owen Bradford Pickett	PERSON
Ross Pierport	PERSON
Chellie Pingree	PERSON
John Pinkerton	PERSON
Edward Pipkin	PERSON
Charles Pittman	PERSON
Deb Plowman	PERSON
Bruce Poliquin	PERSON
Lana Pollack	PERSON
Larry Lee Pressler	PERSON
Winston Lewis Prouty	PERSON
William Proxmire	PERSON
David Hampton Pryor	PERSON
Mark Lunsford Pryor	PERSON
Chuck Purgason	PERSON
James Danforth Quayle	PERSON
Barbara Ann Radnofsky	PERSON
Jamie Radtke	PERSON
Branko Radulovacki	PERSON
John Reeves Raese	PERSON
Max Lewis Rafferty	PERSON
Joshua Rales	PERSON
Tony Ramiondo	PERSON
Al Ramirez	PERSON
Rex Rammell	PERSON
Jennings Randolph	PERSON
George Ranney	PERSON
James Rappaport	PERSON
John David Rauh	PERSON
George Chancellor Rawlings	PERSON
John Francis Reed	PERSON
Rick Reed	PERSON
Dennis Ray Rehberg	PERSON
Jeanette Fichman Reibman	PERSON
Harry Reid	PERSON
Wilbur Renk	PERSON
William Ress	PERSON
Conrad Reynolds	PERSON
Abraham Alexander Ribicoff	PERSON
Andrew Rice	PERSON
Richard Richards	PERSON
Bobby Richardson	PERSON
Elliot Lee Richardson	PERSON
Hubert Leon Richardson	PERSON
John Peter Ricketts	PERSON
Donald Wayne Riegle	PERSON
Bob Ripley	PERSON
James Risch	PERSON
Charles Spittal Robb	PERSON
Betty Roberts	PERSON
Charles Patrick Roberts	PERSON
Todd Anthony Robinson	PERSON
William Ingraham Robinson	PERSON
Philip Joseph Rock	PERSON
John Davison IV Rockefeller	PERSON
Neil Rolde	PERSON
Gil Romero	PERSON
Lenore LaFount Romney	PERSON
Ronna Eileen Romney	PERSON
Willard Mitt Romney	PERSON
Teno Roncalio	PERSON
Howard Rosen	PERSON
Dino Rossi	PERSON
William Victor Roth	PERSON
Geri Rothman-Serot	PERSON
Richard Lowell Roudebush	PERSON
David Rouzer	PERSON
Bob Rovner	PERSON
William Robert Roy	PERSON
John Ruah	PERSON
Marco Rubio	PERSON
Robert Rucho	PERSON
William Doyle Ruckelshaus	PERSON
Warren Bruce Rudman	PERSON
Philip Edward Ruppe	PERSON
Elliot Rustad	PERSON
Peter Rusthoven	PERSON
Jack Ryan	PERSON
Michael Saba	PERSON
Murray Sabrin	PERSON
Patricia Fukuda Saiki	PERSON
Kenneth Lee Salazar	PERSON
Bill Salier	PERSON
Pierre Emil George Salinger	PERSON
Al Salvi	PERSON
John Sanchez	PERSON
Duane Sand	PERSON
Alex Sanders	PERSON
Bernard Sanders	PERSON
Charlie Sanders	PERSON
Harold Barefoot Sanders	PERSON
James Terry Sanford	PERSON
James David Santini	PERSON
Richard John Santorum	PERSON
Paul Spyros Sarbanes	PERSON
Claire Sargent	PERSON
James Ralph Sasser	PERSON
William Bart Saxbe	PERSON
Mike Schaefer	PERSON
Gloria Schaffer	PERSON
Robert Schaffer	PERSON
Peter David Schiff	PERSON
Alan Schlesinger	PERSON
Ron Schmidt	PERSON
Harrison Hagan Schmitt	PERSON
Bill Schneider	PERSON
Claudine Cmarada Schneider	PERSON
William Duncan Schuette	PERSON
Frederick Henry Schultz	PERSON
William Schulz	PERSON
Charles Ellis Schumer	PERSON
Allyson Schwartz	PERSON
Richard Schultz Schweiker	PERSON
Brian Schweitzer	PERSON
Hugh Doggett Scott	PERSON
William Lloyd Scott	PERSON
Alex Robert Seith	PERSON
Armistead Inge Selden	PERSON
Dean Sellers	PERSON
Richard Sellers	PERSON
Deborah Senn	PERSON
William Sesler	PERSON
Jefferson Beauregard Sessions	PERSON
Joseph Sestak	PERSON
John Seymour	PERSON
Whitney Seymour	PERSON
Jeanne Shaheen	PERSON
Raymond Shamie	PERSON
Bernard Michael Shanley	PERSON
James Michael Shannon	PERSON
Becky Shaw	PERSON
Richard Craig Shelby	PERSON
Robert Earl Short	PERSON
Muriel Siebert	PERSON
Robert Ruhl Simmons	PERSON
Norton Winfred Simon	PERSON
Paul Martin Simon	PERSON
Lynn Osborn Simons	PERSON
Alan Kooi Simpson	PERSON
John Simpson	PERSON
Ron Sims	PERSON
Mark Singel	PERSON
Alex Sink	PERSON
James Michael Slattery	PERSON
Harvey Sloane	PERSON
Gordon Harold Smith	PERSON
Linda Smith	PERSON
Ralph Tyler Smith	PERSON
Robert Clinton Smith	PERSON
Tom Smith	PERSON
Richard Arkwright Snelling	PERSON
Olympia Jean Bouchles Snowe	PERSON
Truman Spangrud	PERSON
John Jackson Sparkman	PERSON
Terry Spears	PERSON
Arlen Specter	PERSON
John Spencer	PERSON
William Belser Spong	PERSON
Deborah Ann Stabenow	PERSON
Robert Theodore Stafford	PERSON
Richard Howard Stallings	PERSON
David Maxwell Stanley	PERSON
James Vincent Stanton	PERSON
David Steed	PERSON
Michael Steele	PERSON
Sarah Steelman	PERSON
Donald Stenberg	PERSON
John Cornelius Stennis	PERSON
Stuart Stevens	PERSON
Theodore Fulton Stevens	PERSON
Adlai Ewing Stevenson	PERSON
Donald Wilbur Stewart	PERSON
Kenneth Darrell Stofferahn	PERSON
Richard Bernard Stone	PERSON
Jesse Benjamin Stoner	PERSON
Thomas Stoner	PERSON
Janice Stoney	PERSON
Tom Strickland	PERSON
Earl Strinden	PERSON
Robert Lee Stroup	PERSON
Marlin Stutzman	PERSON
Daniel Scott Sullivan	PERSON
Dick Sullivan	PERSON
Florence Sullivan	PERSON
Michael John Sullivan	PERSON
Charles Summers	PERSON
John Edward Sununu	PERSON
Maurice Sweeney	PERSON
Richard Nelson Swett	PERSON
Steve Sydness	PERSON
William Stuart Symington	PERSON
Steven Douglas Symms	PERSON
Robert Taft	PERSON
James Matthes Talent	PERSON
Herman Eugene Talmadge	PERSON
Charles Tanksley	PERSON
Danny Tarkanian	PERSON
Richard Edward Tarrant	PERSON
Thomas Joseph Tauke	PERSON
Mike Taylor	PERSON
Inez Tenenbaum	PERSON
Richard Edward Terrant	PERSON
Suzanne Haik Terrell	PERSON
Al Terrill	PERSON
Psuedo-candidate Test Spot NRSC	PERSON
Jonathan Tester	PERSON
Hank The Cat	PERSON
Bo Thomas	PERSON
Craig Lyle Thomas	PERSON
David Thomas	PERSON
Jim Thomas	PERSON
Fred Dalton Thompson	PERSON
Sally Engstrom Thompson	PERSON
Tommy Thompson	PERSON
Richard Lewis Thornburgh	PERSON
Leo Keith Thorsness	PERSON
John Randolph Thune	PERSON
James Strom Thurmond	PERSON
Todd Tiahrt	PERSON
John Tierney	PERSON
Patrick Joseph Toomey	PERSON
Robert Guy Torricelli	PERSON
John Goodwin Tower	PERSON
Louis Mead Treadwell	PERSON
Jim Treffinger	PERSON
Eric Treisman	PERSON
Paul Seward Trible	PERSON
Gloria Tristani	PERSON
Paul Efthemios Tsongas	PERSON
John Varick Tunney	PERSON
Ron Jess Twilegar	PERSON
Joseph Davies Tydings	PERSON
Mark Udall	PERSON
Thomas Udall	PERSON
Jack Uldrich	PERSON
Norman Underwood	PERSON
Frederick Stephen Upton	PERSON
William Valentine	PERSON
Ed Vallen	PERSON
Leticia Van De Putte	PERSON
Dave Vanderscoff	PERSON
Vic Vickers	PERSON
John Paul Vinich	PERSON
David Bruce Vitter	PERSON
George Victor Voinovich	PERSON
Bruce Vorhauer	PERSON
Malcolm Wallop	PERSON
David Lee Walters	PERSON
Van Wanggaard	PERSON
John William Warner	PERSON
Mark Robert Warner	PERSON
Elizabeth Warren	PERSON
Richard Waterfield	PERSON
Eugene Watts	PERSON
James Henry Webb	PERSON
Cyril Wecht	PERSON
Lowell Palmer Weicker	PERSON
Lois Combs Weinberg	PERSON
Robert Welch	PERSON
Steven Welch	PERSON
William Floyd Weld	PERSON
David Joseph Weldon	PERSON
Paul David Wellstone	PERSON
Robert Weygand	PERSON
Alan Dupree Wheat	PERSON
Richard Alan White	PERSON
Sheldon Whitehouse	PERSON
Christine Todd Whitman	PERSON
Roger Frederick Wicker	PERSON
Alexander Wiley	PERSON
Harrison Arlington Williams	PERSON
Larry Williams	PERSON
Richard Williamson	PERSON
Don Willner	PERSON
Heather Wilson	PERSON
Peter Barton Wilson	PERSON
Steve Wilson	PERSON
Ted Wilson	PERSON
Jesse Wineberry	PERSON
William Forrest Winter	PERSON
Timothy Endicott Wirth	PERSON
Buddy Witherspoon	PERSON
Harris Llewellyn Wofford	PERSON
John Schiller Wold	PERSON
M. Jay Wolfe	PERSON
Michael Wolff	PERSON
Shien Biau Woo	PERSON
Charles Woods	PERSON
Harriett Woods	PERSON
Harold Worley	PERSON
Ronald Lee Wyden	PERSON
Jasper Wyman	PERSON
Ann Jobe Wynia	PERSON
Rebecca Yanisch	PERSON
Ralph Webster Yarborough	PERSON
Sidney Richard Yates	PERSON
Lynn Yeakel	PERSON
William Petzoldt Yellowtail	PERSON
Burton Young	PERSON
Jesse Young	PERSON
Milton Ruben Young	PERSON
Stephen Marvin Young	PERSON
Rob Zerban	PERSON
Wayne Ziebarth	PERSON
Eugene Ziegler	PERSON
Richard Zimmer	PERSON
Stuart Zimmerman	PERSON
John Zink	PERSON
Edwin Van Wyck Zschau	PERSON
Elmo Russell Zumwalt	PERSON
Watkins Moorman Abbitt	PERSON
James Abbott	PERSON
Robert Abboud	PERSON
Neil Abercrombie	PERSON
Linda Abromson	PERSON
Clark Abt	PERSON
Bella Savitsky Abzug	PERSON
Gary Ackerman	PERSON
Kirk Adams	PERSON
Lynn Adelman	PERSON
Kenneth Lee Aden	PERSON
Robert Aderholt	PERSON
Bill Adkins	PERSON
David Adkisson	PERSON
John Adler	PERSON
Michael Aguirre	PERSON
Daniel Kahikina Akaka	PERSON
Todd Akin	PERSON
Alex Alben	PERSON
Donald Joseph Albosta	PERSON
Paul Alexander	PERSON
Rodney Alexander	PERSON
A. Wayne Allard	PERSON
Michael Allegretti	PERSON
Donald Allegrucci	PERSON
George Felix Allen	PERSON
Thomas Allen	PERSON
Tom Allen	PERSON
Cal Allgaier	PERSON
Gary Allison	PERSON
Jason Altmire	PERSON
Duane Alton	PERSON
Randy Altschuler	PERSON
Justin Amash	PERSON
Goli Ameri	PERSON
Mark Eugene Amodei	PERSON
Matt Amorello	PERSON
Rafael Anchia	PERSON
Jeff Anderson	PERSON
Phelps Anderson	PERSON
Richard Anderson	PERSON
Robert Anderson	PERSON
Tom Anderson	PERSON
William Robert Anderson	PERSON
Woodrow Anderson	PERSON
Mark Andrews	PERSON
Rob Andrews	PERSON
Thomas Andrews	PERSON
William Andrle	PERSON
Sharron Angle	PERSON
Richard Anter	PERSON
Beryl Franklin Anthony	PERSON
Bob Anthony	PERSON
Ed Apple	PERSON
Fred Arbanas	PERSON
John Archer	PERSON
Linda Lugenia Arey	PERSON
David Armstrong	PERSON
Wil Armstrong	PERSON
Arnie Arnesen	PERSON
Janice Arnold-Jones	PERSON
John Arriola	PERSON
Charles Theodore Asbury	PERSON
Roy Ashburn	PERSON
Brad Ashford	PERSON
John Aslanian	PERSON
Leslie Aspin	PERSON
Mike Assad	PERSON
Chester Atkins	PERSON
Tom Atkins	PERSON
Genevieve Atwood	PERSON
Gary Aubuchon	PERSON
Les AuCoin	PERSON
Gary Auerbach	PERSON
Alan Augustson	PERSON
Gil Aust	PERSON
Richard Auster	PERSON
Steve Austria	PERSON
Christina Avalos	PERSON
Darren Ayres	PERSON
Paul Babbitt	PERSON
James Baca	PERSON
Michele Bachman	PERSON
George Bachrach	PERSON
Spencer Thomas Bachus	PERSON
Jack Bade	PERSON
George Badey	PERSON
Robert Badey	PERSON
Robert Edward Badham	PERSON
Henry Scott Baesler	PERSON
Faye Baggiano	PERSON
Anne Broyles Bagnal	PERSON
Brad Bailey	PERSON
Mike Bailey	PERSON
Stewart Bainum	PERSON
Sheila Colleen Bair	PERSON
Brian Baird	PERSON
Peter Bakal	PERSON
Brad Baker	PERSON
Cynthia Baker	PERSON
Isabel Baker	PERSON
Judy Baker	PERSON
Mark Baker	PERSON
Richard Baker	PERSON
Tim Bakken	PERSON
John Elias Baldacci	PERSON
Damon Baldone	PERSON
Tammy Baldwin	PERSON
Krystal Ball	PERSON
Jeff Ballenger	PERSON
Charles Alfred Banks	PERSON
Ronald Sylvester Barber	PERSON
Don Barbieri	PERSON
Paul Barby	PERSON
Peter Wiiliam Barca	PERSON
Jon Barela	PERSON
David Baria	PERSON
Lou Barletta	PERSON
Lou Barlow	PERSON
Tom Barlow	PERSON
Druie Douglas Barnard	PERSON
Kay Barnes	PERSON
Jamie Barnett	PERSON
Helen Iphegenia Barnhill	PERSON
Garland Hale Barr	PERSON
Robert Laurence Barr	PERSON
Gresham Barrett	PERSON
Tom Barrett	PERSON
William Barrett	PERSON
John Jenkins Barrow	PERSON
Robert Milton Barrows	PERSON
Anne Barth	PERSON
Roscoe Bartlett	PERSON
Steve Bartlett	PERSON
Joe Linus Barton	PERSON
Charles Foster Bass	PERSON
Cheryl Baswell Guthrie	PERSON
Herbert Harvell Bateman	PERSON
Ed Bates	PERSON
Jim Bates	PERSON
James Battin	PERSON
Max Sieben Baucus	PERSON
Elaine Bland Baxter	PERSON
Jo Baylor	PERSON
Floyd Bayne	PERSON
Melissa Luburic Bean	PERSON
Linda Bean-Jones	PERSON
John Beard	PERSON
J. Beatty	PERSON
Joyce Beatty	PERSON
Bradley Beauchamp	PERSON
Robert Beauprez	PERSON
Heather Beaven	PERSON
Xavier Becerra	PERSON
Alan Becker	PERSON
Daniel Becker	PERSON
Fran Becker	PERSON
Berkley Warren Bedell	PERSON
Tim Bee	PERSON
Peter Beilenson	PERSON
Tony Beilenson	PERSON
Chris Bell	PERSON
Dale Bell	PERSON
Ken Bell	PERSON
Terry Bellamy	PERSON
Lizbeth Benacquisto	PERSON
Cleveland Keith Benedict	PERSON
Dan Benishek	PERSON
Michael Bennet	PERSON
Marshall Bennett	PERSON
Richard Alan Bennett	PERSON
Diane Benson	PERSON
Lois Benson	PERSON
Kerry Bentivolio	PERSON
Helen Delich Bentley	PERSON
Don Benton	PERSON
Ken Bentsen	PERSON
Ami Bera	PERSON
Douglas Kent Bereuter	PERSON
Richard Allen Berg	PERSON
Robert Selmer Bergland	PERSON
Jan Berkhout	PERSON
Rochelle Berkley	PERSON
Ethan Berkowitz	PERSON
Justin Bernier	PERSON
Robert Marion Berry	PERSON
Catherine Ann Bertini	PERSON
Paul Bethel	PERSON
Bob Beuprez	PERSON
Don Bevill	PERSON
Tom Bevill	PERSON
Matthew Griswold Bevin	PERSON
Judy Biggert	PERSON
Larry Bigham	PERSON
Brian Phillip Bilbray	PERSON
James Hubert Bilbray	PERSON
Gus Michael Bilirakis	PERSON
Leon Billings	PERSON
Barry Billington	PERSON
Mark William Bircher	PERSON
Dave Bishop	PERSON
Sanford Bishop	PERSON
Susan Bitter Smith	PERSON
Mary Bitterman	PERSON
Ben Bius	PERSON
John Kenneth Blackwell	PERSON
Milorad Blagojevich	PERSON
James Blaine	PERSON
Jamie Blaine	PERSON
Lambert Blanche	PERSON
Virginia Blankenbaker	PERSON
Cecile Bledsoe	PERSON
Tom (Thomas J. Bliley	PERSON
Roger Blobaum	PERSON
Ed Bloch	PERSON
Elaine Bloom	PERSON
Michael Thomas Blouin	PERSON
Norbert Blume	PERSON
Earl Blumenauer	PERSON
Peter Blute	PERSON
John Boccieri	PERSON
Denise Bode	PERSON
Sherwood Boehlert	PERSON
John Boehner	PERSON
Lindy Boggs	PERSON
Thomas Hale Boggs	PERSON
Ray Boland	PERSON
David Boling	PERSON
Richard Walker Bolling	PERSON
Frances Payne Bingham Bolton	PERSON
Suzanne Marie Bonamici	PERSON
Julian Bond	PERSON
Richard Randolph Bond	PERSON
William Boner	PERSON
Henry Bonilla	PERSON
Jorge Bonilla	PERSON
David Edward Bonior	PERSON
Jo Bonner	PERSON
Mary Bono	PERSON
Sonny Bono	PERSON
Kathy Boockvar	PERSON
John Boozman	PERSON
Molly Bordonaro	PERSON
Tom Bordonaro	PERSON
David Daniel Boren	PERSON
James Boren	PERSON
Chris Borgia	PERSON
Julie Bornstein	PERSON
Robert Anthony Borski	PERSON
Patricia Bosch	PERSON
Doug Bosco	PERSON
David Boswell	PERSON
Leonard Boswell	PERSON
Shmuley Boteach	PERSON
Frederick Carlyle Boucher	PERSON
Charles Boustany	PERSON
Rusty Bowers	PERSON
Ian Bowles	PERSON
Barbara Levy Boxer	PERSON
Allen Boyd	PERSON
Kevin Boyd	PERSON
Nancy Boyda	PERSON
John Brademas	PERSON
Gerald Allen Bradley	PERSON
Joseph Bradley	PERSON
Charles Jackson Bradshaw	PERSON
Bill Brady	PERSON
Lawrence Brady	PERSON
Bruce Braley	PERSON
Barney Brannen	PERSON
Malcolm Brassell	PERSON
Warren Braun	PERSON
C. Crandle Bray	PERSON
Philip Norman Bredesen	PERSON
Gineen Bresso	PERSON
Bill Brewser	PERSON
Bill Brewster	PERSON
Gerry Leiper Brewster	PERSON
John Briare	PERSON
David Guy Brickley	PERSON
Jim Bridenstine	PERSON
Tim Bridgewater	PERSON
Bobby Bright	PERSON
Jim Brindenstine	PERSON
Charles Robin Britt	PERSON
Preston Brittain	PERSON
Gloria Bromell-Tinubu	PERSON
Jack Brooks	PERSON
Maggie Brooks	PERSON
Mo Brooks	PERSON
Susan Brooks	PERSON
Donald Brotzman	PERSON
John Glen Browder	PERSON
Charles Brown	PERSON
Corrine Brown	PERSON
Garry Eldridge Brown	PERSON
George Edward Brown	PERSON
Henry Brown	PERSON
John Brown	PERSON
Melissa Brown	PERSON
Sherrod Campbell Brown	PERSON
Shirley Brown	PERSON
Julia Brownley	PERSON
Ed Broyhill	PERSON
Joel Thomas Broyhill	PERSON
Terry Lee Bruce	PERSON
Robert Brunner	PERSON
Kenley Brunsdale	PERSON
Scott Bruun	PERSON
Jon Bryan	PERSON
Ed Bryant	PERSON
John Wiley Bryant	PERSON
Steve Bryles	PERSON
Vern Buchanan	PERSON
Larry Bucshon	PERSON
John Budagher	PERSON
Ann Marie Buerkle	PERSON
Doug Bugie	PERSON
Jim Buhrmaster	PERSON
Margaret Buhrmaster	PERSON
Chip Bull	PERSON
Jim Bunn	PERSON
James Paul David Bunning	PERSON
Carter Burden	PERSON
Richard Burkett	PERSON
Mike Burkhold	PERSON
Darcy Gibbons Burner	PERSON
Kevin Burns	PERSON
O. Maxie Burns	PERSON
Steve Burns	PERSON
Tim Burns	PERSON
Richard Mauze Burr	PERSON
Don Burris	PERSON
Danny Lee Burton	PERSON
John Lowell Burton	PERSON
Phillip Burton	PERSON
Phyllis Busansky	PERSON
Francine Pocino Busby	PERSON
Albert Garza Bustamante	PERSON
Carl Butler	PERSON
Randy Button	PERSON
Stephen Buyer	PERSON
Jefferson Byrd	PERSON
John Carroll Byrnes	PERSON
Dianne Byrum	PERSON
Patrick Cacchione	PERSON
Charmaine Caccioppi	PERSON
Michael Louis Caccioppoli	PERSON
Josh Caesar	PERSON
Capri Cafaro	PERSON
Richard Edward Caligiuri	PERSON
Sam Caligiuri	PERSON
Mike Callaghan	PERSON
Colleen Callahan	PERSON
Frances Callahan	PERSON
Laurinda Calongne	PERSON
Bill Calvert	PERSON
Kevin Calvey	PERSON
Grethe Cammermeyer	PERSON
Dave Camp	PERSON
Ben Nighthorse Campbell	PERSON
Carey Campbell	PERSON
Carroll Campbell	PERSON
Foster Campbell	PERSON
Jerry Campbell	PERSON
Tom Campbell	PERSON
Leah Campos Schandlebauer	PERSON
Charles Canady	PERSON
Roger Canfield	PERSON
Francisco Raul Canseco	PERSON
MacKenzie Canter	PERSON
Eric Cantor	PERSON
Maria Cantwell	PERSON
Shelley Moore Capito	PERSON
David Cappiello	PERSON
Lois Capps	PERSON
Walter Capps	PERSON
Michael Capuano	PERSON
Tim Carden	PERSON
Benjamin Louis Cardin	PERSON
Samuel Cardon	PERSON
Doug Carl	PERSON
David Robert Carlin	PERSON
Gerald Carlson	PERSON
Paul Carmouche	PERSON
John Russell Carnahan	PERSON
Russ Carnahan	PERSON
Rick Carne	PERSON
Christopher Carney	PERSON
John Carney	PERSON
Thomas Richard Carper	PERSON
Milton Robert Carr	PERSON
Barbara Carrasco	PERSON
Don Carrig	PERSON
John Carrington	PERSON
John Carroll	PERSON
Michael Carroll	PERSON
Robinson Carroll	PERSON
Steve Carroll	PERSON
Andre Carson	PERSON
Brad Carson	PERSON
Julia Carson	PERSON
Earl Leroy Carter	PERSON
Roy Carter	PERSON
Matthew Alton Cartwright	PERSON
Edward Espenett Case	PERSON
Dick Casey	PERSON
Tisha Casida	PERSON
Bill Cassidy	PERSON
Guthrie Castle	PERSON
Michael Newbold Castle	PERSON
Joaquin Castro	PERSON
Chris Cates	PERSON
Mary Cathcart	PERSON
Chad Causey	PERSON
Peggy Cavnar	PERSON
Don Cazayoux	PERSON
Cazayoux	PERSON
Anthony Joseph Celebrezze	PERSON
Ted Celeste	PERSON
Tony Center	PERSON
Steven Chabot	PERSON
Don Chairez	PERSON
Douglas Chamberlain	PERSON
Saxby Chambliss	PERSON
Albert Benjamin Chandler	PERSON
Deborah McElroy Chandler	PERSON
Rodney Dennis Chandler	PERSON
Linda Chapin	PERSON
IV Chapman	PERSON
Jim Chapman	PERSON
William Venroe Chappell	PERSON
Gene Chappie	PERSON
Richard Bruce Cheney	PERSON
Helen Chenoweth	PERSON
Andrei Cherny	PERSON
Travis Wayne Childers	PERSON
Joseph Christopher Chocola	PERSON
Jon Lynn Christensen	PERSON
Alvin Christian	PERSON
Dave Christian	PERSON
Chris Christie	PERSON
Larry Chroman	PERSON
Richard Chrysler	PERSON
Betty Chu	PERSON
John Cicco	PERSON
David Cicilline	PERSON
Joe Cimperman	PERSON
Marjorie O'Neill Clapprood	PERSON
David Clarenbach	PERSON
Arthur Clark	PERSON
Herman Clark	PERSON
John Clark	PERSON
Martha Fuller Clark	PERSON
Richard Clark	PERSON
Robert George Clark	PERSON
Tarryl Clark	PERSON
James McClure Clarke	PERSON
Curt Clawson	PERSON
William Lacy Clay	PERSON
Gretchen Clearwater	PERSON
Robert Nelson Clement	PERSON
William Floyd Clinger	PERSON
Sean Closson	PERSON
Doug Cloud	PERSON
Jeff Cloud	PERSON
Steve Clute	PERSON
Daniel Ray Coats	PERSON
Stephen Archibald Cobb	PERSON
Steve Cobb	PERSON
William Willfred Cobey	PERSON
John Howard Coble	PERSON
Robert Coblentz	PERSON
Thomas Allen Coburn	PERSON
Deborah Cochran	PERSON
Ed Cocker	PERSON
Dick Codey	PERSON
Michale Coffman	PERSON
Regina Montoya Coggins	PERSON
Burt Cohen	PERSON
David Barrett Cohen	PERSON
William Sebastian Cohen	PERSON
Alan Cohn	PERSON
Harold Coker	PERSON
Tom Colantuono	PERSON
Elizabeth Colbert Busch	PERSON
Thomas Jeffery Cole	PERSON
J. Marshall Coleman	PERSON
Andy Coleman	PERSON
Chris Coleman	PERSON
E. Thomas Coleman	PERSON
Norman Bertram Coleman	PERSON
Ronald Coleman	PERSON
Andy Colemane	PERSON
Michael Coles	PERSON
Chris Collins	PERSON
Frederick Collins	PERSON
Jim Collins	PERSON
Collins	PERSON
Michael Allen Collins	PERSON
Thomas Collins	PERSON
Barber Conable	PERSON
K. Michael Conaway	PERSON
Michael Conlin	PERSON
Greg Conlon	PERSON
Maryanne Connelly	PERSON
Bill Conner	PERSON
Pat Conner	PERSON
Gerry Connolly	PERSON
Jack Conway	PERSON
David Cook	PERSON
Debbie Cook	PERSON
Merrill Cook	PERSON
Rodger Cook	PERSON
Christopher Coons	PERSON
James Ralph Cooper	PERSON
James Ralph Cooper	PERSON
Jerry Cooper	PERSON
